No,Price,House area,Rooms No.,Floors,Year of construction,Land area (a),Object type,Municipality
759,275000,159.0,5,2,2019,6.0,1,50
760,274900,131.0,4,2,2023,5.4,0,51
761,274700,400.0,10,2,2012,6.0,0,51
762,274000,289.0,5,3,2005,45.45,0,18
763,273000,105.0,4,2,2018,4.0,0,31
764,273000,182.0,5,2,2022,52.0,1,1
765,272000,175.0,5,2,2017,14.51,1,32
766,272000,170.0,5,2,2023,8.1,1,51
767,272000,160.0,5,2,2008,24.0,1,18
768,271000,166.0,4,2,2007,0.36,0,50
769,270000,120.0,4,1,2017,7.5,1,51
770,270000,142.0,5,2,2023,3.9,0,51
771,270000,241.0,5,3,2001,5.0,1,18
772,270000,149.0,4,1,2017,8.43,1,33
773,270000,155.0,5,2,2022,6.0,0,51
774,270000,162.0,4,2,1994,446.0,4,17
775,270000,172.0,4,3,2009,5.5,0,50
776,270000,162.5,5,2,2012,10.0,1,18
777,270000,490.0,11,2,1940,780.0,4,27
778,270000,147.0,4,1,2015,10.0,1,6
779,270000,134.0,4,2,2022,5.22,0,50
780,270000,362.0,5,2,1991,10.0,1,55
781,270000,182.0,4,2,2011,5.82,1,33
782,270000,4000.0,5,2,1621,2100.0,1,27
783,270000,127.0,4,2,2022,6.0,0,18
784,270000,229.0,7,2,2010,16.0,1,19
785,270000,121.0,4,1,2022,7.5,1,14
786,270000,116.0,4,2,2004,4.8,1,50
787,270000,149.0,4,1,2023,8.65,1,51
788,270000,145.0,5,1,2023,7.5,1,50
789,270000,145.0,5,1,2023,7.5,1,50
790,270000,145.0,5,2,2013,6.0,1,18
791,269999,305.0,6,2,2008,15.0,1,15
792,269000,180.0,5,2,2003,6.0,1,51
793,269000,121.0,4,1,2023,8.0,4,50
794,269000,104.0,4,2,2019,0.2,0,55
795,269000,265.0,5,2,2014,20.95,1,15
796,269000,193.0,5,2,2008,6.0,1,51
797,269000,116.0,4,1,2023,6.0,0,51
798,269000,198.0,5,2,1994,6.47,1,33
799,269000,159.0,4,2,2018,8.0,1,14
800,269000,327.0,8,3,1994,6.0,1,6
801,269000,278.18,8,2,2005,5.0,1,14
802,269000,146.0,4,2,2024,5.15,1,51
803,269000,214.0,5,2,2012,9.11,1,51
804,269000,69.0,4,1,2020,3.49,1,28
805,269000,146.0,4,2,2023,5.09,1,51
806,269000,110.0,5,2,2022,45.45,1,60
807,269000,137.0,3,2,2019,25.0,1,45
808,268000,240.0,5,2,2012,15.0,1,51
809,268000,257.0,6,2,2006,5.92,1,51
810,267900,113.0,4,2,2021,4.5,1,51
811,267500,178.0,4,1,2008,168.0,4,59
812,267000,155.0,4,2,2023,6.5,0,50
813,266000,177.0,5,1,2023,5.7,1,51
814,265000,385.0,10,2,2010,6.0,1,18
815,265000,142.0,6,2,2021,5.38,0,19
816,265000,117.0,4,2,2021,2.89,0,18
817,265000,189.0,5,2,2018,15.0,1,18
818,265000,148.0,4,2,2023,45.45,0,50
819,265000,99.0,4,2,2023,3.0,1,51
820,265000,90.0,4,2,2019,1.11,0,51
821,265000,150.0,5,2,2024,5.0,1,51
822,265000,253.0,6,2,2009,7.7,1,55
823,265000,145.0,5,2,2022,6.0,1,51
824,265000,203.0,5,2,2013,25.0,1,56
825,265000,165.0,6,2,2013,10.88,1,19
826,265000,256.0,5,2,2014,22.0,4,32
827,265000,103.0,4,2,2022,2.5,0,51
828,265000,154.0,4,1,2023,10.0,1,50
829,265000,155.0,5,2,1975,13.0,1,14
830,264990,120.0,4,1,2023,5.0,1,51
831,264000,109.0,3,2,1957,11.78,1,3
832,264000,334.0,10,2,1993,6.0,1,25
833,263000,188.0,4,2,2010,16.03,1,56
834,262000,199.0,6,2,2006,6.0,1,14
835,262000,117.0,4,1,2023,5.0,1,50
836,262000,136.0,2,2,2019,6.0,1,19
837,260700,260.0,5,2,2018,12.0,1,19
838,260000,414.0,8,2,1992,16.53,1,14
839,260000,101.0,3,1,2023,4.5,0,51
840,260000,102.0,4,1,2021,9.59,1,19
841,260000,299.0,7,2,2015,90.0,4,20
842,260000,156.0,4,2,2008,6.0,1,51
843,260000,144.0,4,2,2010,3.0,0,19
844,260000,447.0,4,2,1981,100.0,4,19
845,260000,130.0,4,1,2024,10.0,0,19
846,260000,80.0,5,1,2022,2.0,0,21
847,260000,158.0,4,1,2006,6.0,1,14
848,260000,253.0,4,1,2022,10.0,1,51
849,260000,115.0,4,2,2012,1.5,0,50
850,260000,99.0,4,2,2020,2.0,0,18
851,260000,148.0,4,1,2023,8.85,1,50
852,260000,282.0,5,2,2022,10.0,1,50
853,260000,112.0,5,1,2013,11.0,1,51
854,259500,169.0,6,2,2014,45.45,1,31
855,259000,183.0,5,2,2019,8.0,1,51
856,259000,431.0,6,2,2009,15.14,1,32
857,259000,147.0,5,2,2023,7.1,1,51
858,259000,198.0,4,1,2016,48.0,4,20
859,259000,99.0,4,2,2022,4.0,0,51
860,259000,181.0,6,2,1998,15.0,1,50
861,259000,130.0,4,2,2024,3.75,1,50
862,259000,132.0,5,1,2022,6.0,0,51
863,259000,152.0,5,2,2023,6.5,1,51
864,259000,149.0,5,1,2024,7.5,0,51
865,259000,147.0,4,2,2016,6.39,1,50
866,259000,110.0,4,2,2024,3.5,2,51
867,259000,91.0,4,2,2020,2.27,1,51
868,258000,102.0,3,2,2019,45.45,0,31
869,257000,52.0,3,2,2022,1.26,1,51
870,257000,143.0,4,2,2023,3.68,1,18
871,257000,160.12,7,2,1997,10.0,1,45
872,256800,107.0,4,2,2024,7.0,0,31
873,256000,153.0,4,1,2023,8.42,1,50
874,255000,118.0,4,2,2022,2.36,0,50
875,255000,140.0,4,2,2023,5.5,1,14
876,255000,149.0,4,1,2021,13.35,1,31
877,255000,259.0,6,2,1997,26.0,4,20
878,255000,146.0,5,2,2024,5.0,1,51
879,255000,111.0,4,1,2018,5.2,1,50
880,255000,131.0,4,2,2018,5.0,1,19
881,255000,131.0,4,2,2017,4.5,1,19
882,255000,185.0,4,2,2007,7.5,1,19
883,255000,292.0,6,3,2005,2.0,0,18
884,255000,120.0,4,1,2024,8.0,1,51
885,255000,130.0,5,3,1992,45.45,2,31
886,255000,52.0,3,2,2022,2.0,1,31
887,255000,95.0,3,1,2018,5.0,1,19
888,255000,192.0,5,2,2009,18.0,1,19
889,255000,62.0,3,1,1940,32.4,1,50
890,255000,152.0,4,2,2023,45.45,1,15
891,254800,183.0,4,1,2006,5.8,1,14
892,254000,485.0,4,1,2012,108.0,4,42
893,254000,131.0,4,2,2023,8.5,1,18
894,254000,90.0,4,2,2022,5.0,1,31
895,253000,125.0,4,1,2023,7.7,1,50
896,252000,213.88,8,2,1978,14.0,1,15
897,252000,64.0,3,1,2019,4.42,0,21
898,250000,485.0,4,1,2016,80.0,4,19
899,250000,293.0,5,2,2010,19.91,1,19
900,250000,80.0,4,2,2023,45.45,1,31
901,250000,81.0,4,1,2022,20.83,1,19
902,250000,304.0,7,1,2008,15.0,1,18
903,250000,91.0,3,2,1981,9.38,1,51
904,250000,110.0,4,2,2023,6.06,1,31
905,250000,253.0,5,2,1997,16.96,1,32
906,250000,340.0,5,2,2016,18.0,1,19
907,250000,78.0,3,1,2016,4.01,1,51
908,250000,105.0,4,2,2016,4.0,0,31
909,250000,202.0,8,2,1987,5.0,0,6
910,250000,213.0,5,1,2008,45.45,1,51
911,250000,111.0,4,1,1918,4.45,1,14
912,250000,250.0,8,4,2018,2.0,1,18
913,250000,130.0,5,3,2018,5.0,1,18
914,250000,497.0,9,3,1995,1.5,1,38
915,250000,300.0,5,3,2018,45.45,0,18
916,250000,242.0,5,2,2018,15.0,4,19
917,250000,80.0,4,1,2018,3.35,1,15
918,250000,194.0,6,2,2005,194.0,4,20
919,250000,116.0,4,2,2024,5.0,1,51
920,250000,116.0,4,2,2020,2.0,0,18
921,250000,80.0,4,1,2020,8.5,1,15
922,250000,297.0,5,1,2004,15.0,1,18
923,250000,349.0,5,3,1992,6.05,1,51
924,250000,116.3,4,1,2023,45.45,0,31
925,250000,144.0,5,2,2011,153.0,4,52
926,250000,155.0,5,2,2023,7.23,1,51
927,250000,67.0,4,2,2023,1.83,0,31
928,250000,261.0,5,2,1965,45.45,1,17
929,250000,130.0,4,2,2008,4.0,0,19
930,250000,271.0,4,2,1995,15.0,1,18
931,250000,150.0,5,2,2023,5.0,1,51
932,250000,180.0,4,2,2015,48.0,1,47
933,250000,168.0,5,2,2009,5.8,1,51
934,250000,486.0,11,2,1981,10.0,4,19
935,250000,159.0,7,1,1936,9.6,1,31
936,249999,1250.0,16,3,1950,27.66,1,15
937,249910,121.0,3,2,2021,5.82,1,45
938,249900,205.0,5,2,2016,10.64,1,19
939,249900,205.0,5,2,2016,10.64,1,19
940,249900,142.0,4,2,2022,4.0,1,19
941,249900,156.0,5,2,2010,12.0,4,50
942,249900,112.0,4,2,2013,2.75,0,51
943,249900,112.0,4,2,2013,2.75,0,51
944,249900,112.0,4,2,2013,2.75,0,50
945,249900,112.0,4,2,2013,2.75,0,50
946,249000,58.0,3,2,2021,1.6,0,31
947,249000,89.0,4,2,2021,2.0,1,51
948,249000,100.0,4,2,2022,3.0,0,15
949,249000,130.0,4,2,2016,4.0,0,19
950,249000,107.0,3,3,2002,45.45,1,18
951,249000,84.0,3,2,2009,45.45,0,31
952,249000,88.0,4,2,2023,2.0,1,51
953,249000,218.0,5,2,2011,70.0,1,50
954,249000,393.0,8,2,1998,14.9,1,51
955,249000,140.0,4,1,2023,45.45,1,50
956,249000,99.0,4,1,2023,3.75,1,51
957,249000,58.0,3,1,2016,1.0,0,51
958,249000,158.0,4,1,2014,370.0,4,40
959,249000,129.0,3,2,2019,45.45,0,60
960,249000,105.0,3,1,2021,5.59,1,33
961,249000,109.0,4,2,2016,32.61,1,15
962,249000,176.0,6,2,1940,3.0,1,51
963,249000,173.0,5,2,2007,45.45,0,31
964,249000,131.0,4,2,2016,20.0,1,19
965,249000,124.0,5,2,2023,5.55,1,51
966,249000,110.0,4,2,2024,3.5,2,51
967,249000,103.0,4,2,2023,3.5,0,14
968,249000,182.0,4,1,2019,53.36,4,54
969,249000,160.0,4,1,2014,8.1,1,19
970,248000,231.99,6,2,2011,14.0,1,19
971,248000,234.0,5,1,2007,9.03,1,33
972,247000,323.0,8,3,1994,19.44,1,50
973,247000,140.0,4,1,2023,45.45,1,50
974,247000,180.0,4,1,2022,45.45,1,19
975,246000,164.0,5,2,2023,4.9,1,15
976,245000,295.0,5,2,2014,12.0,4,56
977,245000,250.0,8,2,2017,151.0,4,19
978,245000,94.0,4,2,2016,1.75,0,51
979,245000,118.0,4,2,2023,7.5,1,50
980,245000,135.0,5,2,2016,3.0,0,18
981,245000,109.0,4,1,2016,9.0,1,19
982,245000,151.0,4,2,2024,5.0,0,50
983,245000,199.0,6,2,2018,6.17,1,56
984,245000,183.0,5,2,2010,15.0,1,12
985,245000,92.0,4,3,2019,1.36,0,51
986,245000,96.0,4,2,2020,2.23,1,51
987,245000,144.0,4,1,2023,10.0,1,31
988,245000,96.0,4,2,2020,2.0,0,51
989,245000,100.0,4,2,2023,3.43,0,51
990,245000,191.0,5,2,2014,8.61,1,55
991,245000,115.0,3,2,2016,42.0,4,48
992,245000,141.0,4,3,2008,1.0,0,31
993,245000,33.0,1,1,2016,860.0,4,25
994,245000,163.0,6,2,2007,9.0,1,15
995,245000,200.0,4,2,2008,24.0,1,19
996,245000,180.0,6,2,2020,8.0,1,19
997,245000,147.0,5,2,2024,5.5,1,51
998,245000,141.0,4,1,2023,10.0,1,50
999,245000,149.0,3,2,2008,13.85,1,50
1000,244000,90.0,4,2,2022,5.0,0,31
1001,242000,39.0,2,1,2020,4.0,0,21
1002,242000,364.0,9,3,1987,9.0,1,18
1003,242000,146.0,4,2,2023,4.5,0,55
1004,240000,148.0,4,1,2016,27.06,1,50
1005,240000,217.0,5,2,2016,15.0,1,45
1006,240000,399.0,7,1,2010,45.45,1,51
1007,240000,229.47,5,2,2020,30.0,1,19
1008,240000,86.0,4,2,2023,2.0,0,51
1009,240000,262.0,5,1,1987,5.95,1,55
1010,240000,178.0,5,2,2009,10.0,1,15
1011,240000,98.0,4,2,2016,3.0,0,51
1012,240000,98.0,4,2,2016,3.0,0,50
1013,240000,108.0,4,1,2023,6.0,1,19
1014,240000,295.0,12,4,1938,1.95,1,14
1015,239900,137.0,4,1,2024,6.75,1,14
1016,239900,139.0,4,1,2023,14.2,1,50
1017,239900,109.0,3,1,2020,5.0,1,19
1018,239000,410.0,6,2,1990,20.56,1,14
1019,239000,101.0,4,2,2019,4.0,0,14
1020,239000,397.0,11,2,2010,41.0,1,32
1021,239000,125.0,4,1,2023,45.45,1,19
1022,239000,138.0,4,2,2019,5.0,1,50
1023,239000,109.0,4,3,2023,1.9,0,51
1024,239000,147.0,5,2,2017,1.7,2,51
1025,239000,105.0,4,1,2024,5.0,0,50
1026,239000,130.85,5,2,2022,20.0,1,19
1027,239000,170.0,4,2,2012,4.24,0,15
1028,239000,135.0,4,1,2023,12.08,1,50
1029,239000,103.0,4,1,2022,15.0,1,56
1030,239000,147.0,4,1,1989,1.67,0,51
1031,239000,131.0,4,2,2011,4.3,0,15
1032,239000,77.0,4,2,2023,2.0,0,51
1033,239000,172.0,5,2,2023,5.7,1,55
1034,239000,126.0,4,2,2018,1.26,1,27
1035,239000,140.0,4,2,2022,7.5,0,50
1036,239000,162.0,4,1,2016,9.0,1,19
1037,239000,130.0,4,2,2024,4.5,0,51
1038,239000,120.0,4,2,2024,5.0,1,15
1039,239000,157.0,4,2,2023,7.2,1,51
1040,238500,118.0,4,1,2024,4.86,1,51
1041,238000,100.0,4,2,2017,45.45,0,15
1042,238000,125.0,4,2,2009,6.08,1,33
1043,238000,328.0,6,1,1993,6.3,1,51
1044,237000,80.0,4,2,2017,45.45,0,51
1045,236900,103.0,4,2,2023,2.0,0,31
1046,235000,112.0,4,1,2016,12.0,1,37
1047,235000,104.0,4,2,2022,3.92,0,51
1048,235000,147.0,5,2,2024,5.5,1,51
1049,235000,222.0,4,2,2005,6.67,1,55
1050,235000,94.0,3,2,2021,2.95,0,18
1051,235000,145.0,4,1,2021,6.0,1,18
1052,235000,140.0,2,1,2016,12.0,1,27
1053,235000,373.0,9,3,1989,6.72,1,14
1054,235000,95.0,3,1,2021,10.0,1,50
1055,235000,47.0,3,1,1939,2.5,1,31
1056,235000,135.0,4,2,2022,3.15,0,14
1057,235000,54.0,3,2,2022,1.81,1,51
1058,235000,110.0,3,3,2016,45.45,0,18
1059,235000,100.0,3,2,2007,113.0,4,47
1060,235000,117.0,3,3,2016,45.45,0,18
1061,235000,76.0,3,1,2022,45.45,1,50
1062,235000,130.0,4,1,2016,6.0,0,50
1063,235000,63.0,4,1,2023,3.67,1,51
1064,235000,93.0,3,1,2019,2.0,1,14
1065,235000,171.0,5,2,2023,6.34,1,15
1066,234000,108.0,4,1,2023,6.2,0,45
1067,233000,86.0,4,2,2019,2.71,1,14
1068,232000,196.0,4,2,2016,7.0,1,19
1069,230000,136.0,4,2,1987,195.0,4,8
1070,230000,66.0,4,2,2009,38.0,4,38
1071,230000,504.0,12,3,1990,7.31,1,55
1072,230000,163.0,5,1,2009,12.5,4,50
1073,230000,191.0,4,2,2016,5.0,1,18
1074,230000,190.0,7,2,1992,32.0,1,27
1075,230000,196.0,6,2,1989,8.6,1,46
1076,230000,176.0,5,2,2009,7.0,1,19
1077,230000,346.0,7,3,1996,6.0,1,51
1078,230000,130.0,4,2,2005,6.05,1,33
1079,230000,237.0,5,1,2008,0.09,1,15
1080,230000,384.0,9,2,1980,10.0,1,15
1081,230000,191.0,5,2,2008,9.0,1,51
1082,230000,132.0,6,2,1950,18.0,1,14
1083,230000,396.0,8,2,2005,13.87,1,25
1084,230000,211.0,4,3,2016,45.45,1,18
1085,230000,296.0,6,1,2023,85.67,1,1
1086,230000,226.0,5,2,2011,12.0,1,50
1087,230000,128.0,4,1,2023,10.0,1,50
1088,230000,294.0,5,1,2005,2.0,0,18
1089,230000,110.0,4,1,2015,25.0,1,32
1090,230000,75.0,4,2,2022,1.8,0,51
1091,229999,248.19,7,2,2006,25.0,1,19
1092,229900,146.0,5,2,2022,7.34,1,51
1093,229900,150.0,4,2,2023,6.2,0,50
1094,229000,200.0,4,1,2015,13.05,1,9
1095,229000,244.0,5,2,1991,14.9,1,15
1096,229000,107.0,4,1,2024,12.42,0,51
1097,229000,136.0,4,2,2024,6.0,0,50
1098,229000,123.0,4,2,2023,5.0,0,50
1099,229000,157.0,4,1,2023,13.0,1,15
1100,229000,150.0,3,1,2020,9.0,1,19
1101,229000,160.0,4,1,2023,12.0,1,51
1102,229000,147.0,4,1,2008,25.0,4,19
1103,229000,78.0,4,2,2024,1.0,1,51
1104,229000,155.0,4,2,2016,5.12,1,15
1105,229000,148.0,4,1,2023,10.0,1,50
1106,229000,126.0,5,1,2024,10.0,1,51
1107,229000,221.0,5,2,2004,12.55,1,15
1108,229000,107.0,4,1,2024,12.42,0,50
1109,229000,151.0,5,2,2023,6.3,1,50
1110,229000,100.0,4,2,2021,10.0,0,31
1111,228000,86.0,5,2,2023,1.28,0,51
1112,228000,147.0,4,2,2023,7.0,0,50
1113,227500,143.0,4,2,2015,5.3,0,19
1114,227000,189.0,5,2,2012,9.0,1,55
1115,227000,77.0,4,1,2023,4.0,0,60
1116,227000,104.0,4,1,2023,6.0,1,51
1117,226986,50.0,3,1,2024,10.0,4,50
1118,226000,152.0,4,1,2022,8.0,1,19
1119,225000,124.0,4,1,2024,10.82,0,45
1120,225000,142.0,4,2,2007,2.0,0,19
1121,225000,39.0,2,1,2020,45.45,1,31
1122,225000,92.0,4,2,2022,4.0,1,28
1123,225000,264.0,6,2,1992,18.0,1,15
1124,225000,79.0,4,1,2022,11.3,1,50
1125,225000,218.0,5,2,2008,9.36,1,46
1126,225000,140.0,4,1,2016,7.0,1,19
1127,225000,124.0,4,1,2023,10.82,0,45
1128,225000,155.0,4,2,2020,4.5,0,19
1129,225000,130.0,5,2,2015,7.15,1,19
1130,225000,150.0,4,2,2024,8.0,1,19
1131,225000,271.0,7,2,2012,15.0,1,54
1132,225000,205.0,4,2,1981,45.45,1,14
1133,225000,134.0,4,2,2008,13.7,1,15
1134,225000,90.0,3,2,2021,2.0,0,31
1135,225000,233.0,5,2,2018,6.2,1,54
1136,225000,65.0,3,2,2019,1.5,0,51
1137,225000,153.0,5,2,2011,9.89,1,33
1138,225000,96.0,3,1,2017,11.0,1,51
1139,225000,136.0,4,2,2022,15.0,1,19
1140,225000,129.0,4,2,2023,8.43,1,45
1141,225000,142.0,4,2,2022,7.5,1,50
1142,225000,97.0,6,1,2016,5.04,1,31
1143,225000,108.0,4,1,2023,5.8,1,19
1144,225000,122.0,4,2,2024,8.0,1,45
1145,225000,300.0,5,2,1983,8.68,1,51
1146,225000,100.0,5,4,2007,45.45,0,31
1147,225000,280.0,6,2,2000,6.0,1,51
1148,224990,148.0,4,2,2022,5.5,1,50
1149,224000,187.0,5,2,2008,82.0,4,20
1150,224000,137.0,4,1,2024,8.93,2,51
1151,224000,131.0,5,2,2023,6.17,0,51
1152,223000,87.0,4,1,2023,6.3,1,14
1153,222000,159.0,4,2,2011,25.14,1,19
1154,222000,130.0,5,2,2022,7.83,1,51
1155,220000,142.0,4,2,2021,5.5,0,18
1156,220000,146.0,3,1,2016,30.0,1,56
1157,220000,150.0,3,1,2011,360.0,4,37
1158,220000,100.0,5,3,1976,45.45,0,31
1159,220000,126.0,4,2,2021,45.45,1,15
1160,220000,137.0,4,1,2023,10.63,1,15
1161,220000,126.0,4,2,2022,4.5,1,15
1162,220000,88.0,3,2,1989,12.0,4,24
1163,220000,86.0,4,2,2009,2.0,0,18
1164,220000,80.0,3,1,2022,4.0,1,21
1165,220000,172.0,6,2,2016,25.0,1,19
1166,220000,230.0,3,1,2017,15.0,1,19
1167,220000,147.0,5,2,2011,6.0,1,18
1168,220000,325.0,6,2,1994,6.0,1,14
1169,220000,217.0,5,2,2018,10.0,1,19
1170,220000,127.0,4,1,2022,6.5,1,19
1171,220000,224.0,5,2,2009,17.0,1,50
1172,220000,347.0,8,2,1958,496.0,4,24
1173,220000,361.0,5,2,1996,12.0,1,51
1174,220000,322.0,8,2,2001,53.0,4,50
1175,220000,149.0,4,2,2022,3.5,1,50
1176,220000,149.0,6,2,2006,20.0,1,19
1177,220000,160.0,6,2,1982,25.08,1,15
1178,220000,178.0,7,1,2021,9.0,1,19
1179,220000,138.0,4,2,2022,3.1,0,37
1180,220000,130.0,4,1,2022,8.0,1,19
1181,220000,126.0,4,2,2022,4.61,1,15
1182,220000,129.0,4,1,2023,45.45,1,19
1183,220000,107.0,4,1,2024,5.0,1,50
1184,219900,61.0,3,2,2021,2.5,1,21
1185,219900,100.0,4,2,2022,9.0,1,19
1186,219500,190.0,6,2,1988,6.0,1,55
1187,219000,556.35,14,3,1992,8.0,1,2
1188,219000,112.0,4,1,2023,5.0,1,51
1189,219000,80.0,4,1,2023,6.0,1,51
1190,219000,196.0,5,1,2012,10.0,1,56
1191,219000,203.0,5,2,2008,24.0,1,19
1192,219000,156.0,4,1,2022,45.45,1,50
1193,219000,389.0,9,2,1991,39.83,4,45
1194,219000,142.0,5,2,2024,15.0,1,50
1195,219000,96.0,4,2,2022,2.61,0,15
1196,219000,151.0,5,2,2022,6.5,1,51
1197,219000,143.0,5,2,2024,5.0,0,51
1198,219000,332.0,5,1,1998,13.0,1,3
1199,219000,169.0,6,2,1980,18.0,1,14
1200,219000,211.0,4,2,2013,20.67,4,32
1201,219000,147.0,4,2,2016,8.0,1,50
1202,218900,102.0,3,1,2015,9.11,1,50
1203,218000,132.0,4,2,2022,0.27,0,37
1204,218000,68.0,2,1,1956,4.07,1,51
1205,218000,140.0,5,1,2024,23.44,1,20
1206,218000,65.0,3,1,2022,4.13,1,31
1207,217000,140.0,4,2,2006,2.69,1,15
1208,217000,165.0,5,2,2017,24.0,1,19
1209,217000,142.0,4,2,2022,7.5,0,50
1210,217000,116.38,4,2,2019,6.0,1,19
1211,217000,116.0,3,2,2016,6.0,1,19
1212,216000,346.0,5,2,2018,45.45,1,50
1213,216000,115.0,4,1,2024,7.5,1,45
1214,216000,419.0,7,2,1991,60.13,1,14
1215,215600,86.24,4,2,2023,5.0,1,18
1216,215000,140.0,4,1,2023,45.45,1,50
1217,215000,172.0,5,1,2011,41.5,4,59
1218,215000,308.0,10,2,1932,4.05,1,14
1219,215000,104.0,4,2,2023,7.5,1,50
1220,215000,116.0,4,1,2023,5.83,1,51
1221,215000,144.0,4,2,2024,3.0,0,51
1222,215000,65.0,3,2,2019,1.0,0,51
1223,215000,389.0,4,2,1975,8.52,1,18
1224,215000,88.0,3,2,2017,4.0,0,6
1225,215000,250.0,5,2,2010,30.0,4,19
1226,215000,389.0,6,2,1992,8.0,1,18
1227,215000,104.0,4,2,2023,7.5,1,50
1228,215000,60.0,3,2,2022,2.5,0,21
1229,215000,95.0,4,1,1940,4.0,1,51
1230,214500,144.0,4,2,2023,3.7,0,18
1231,214500,143.0,4,2,2023,3.68,1,18
1232,214000,124.0,4,2,2022,4.0,1,51
1233,214000,81.0,4,2,2023,2.16,0,31
1234,213000,142.0,4,1,2024,17.38,1,50
1235,212000,123.0,4,1,2021,19.0,1,51
1236,212000,242.0,4,1,1993,6.0,1,15
1237,212000,101.0,4,1,2023,45.45,1,51
1238,211500,117.0,4,1,2024,8.05,1,14
1239,211000,190.0,4,2,2009,6.0,1,19
1240,211000,126.0,4,2,2023,45.45,0,15
1241,211000,190.0,4,2,2009,6.0,1,19
1242,210000,182.0,5,2,2012,10.0,1,56
1243,210000,168.0,5,2,2010,6.0,1,51
1244,210000,93.0,4,1,2018,3.2,0,19
1245,210000,124.0,4,1,2016,2.0,1,18
1246,210000,372.0,7,2,2001,12.76,1,33
1247,210000,230.0,6,2,2023,7.7,1,18
1248,210000,188.0,4,2,2021,6.0,1,14
1249,210000,187.0,5,2,2016,150.0,4,12
1250,210000,120.0,4,2,2023,4.5,0,55
1251,210000,104.0,4,2,2023,3.9,0,14
1252,210000,134.0,4,2,2023,6.0,1,50
1253,210000,172.0,5,2,2016,41.7,1,50
1254,210000,202.0,2,2,2012,140.0,4,10
1255,210000,321.0,7,2,1992,15.0,1,46
1256,210000,100.0,1,1,2019,617.0,4,52
1257,210000,189.0,5,2,1996,24.01,1,43
1258,209999,130.0,4,2,2023,4.0,1,15
1259,209900,193.0,3,1,2016,25.0,4,30
1260,209900,105.0,4,2,2022,1.87,0,15
1261,209800,180.0,4,2,2023,6.44,0,51
1262,209520,72.0,3,2,2021,3.42,1,31
1263,209000,111.0,4,1,2024,45.45,1,50
1264,209000,122.0,4,1,2023,6.44,1,15
1265,209000,259.0,8,2,1967,0.33,1,15
1266,209000,200.0,4,2,1958,8.0,1,55
1267,209000,145.0,4,2,2024,45.45,1,51
1268,209000,78.0,4,1,2017,45.45,0,31
1269,209000,231.0,5,2,2013,10.6,1,19
1270,209000,148.0,4,1,1993,4.0,0,15
1271,209000,124.0,4,1,2016,6.0,1,51
1272,209000,110.0,4,2,2024,3.5,2,51
1273,209000,231.0,4,2,2013,10.0,1,19
1274,209000,95.0,4,2,2021,45.45,1,15
1275,209000,131.0,4,1,2016,11.0,1,50
1276,209000,103.21,4,2,2017,4.0,1,19
1277,209000,81.0,3,2,2008,1.73,0,60
1278,208000,117.0,4,2,2023,5.0,1,51
1279,208000,141.0,3,2,1992,10.3,1,14
1280,208000,190.0,5,2,1961,6.0,1,14
1281,205000,40.0,2,1,2022,2.0,1,31
1282,205000,146.0,2,1,2021,6.0,1,19
1283,205000,147.0,4,2,2023,4.41,0,51
1284,205000,95.0,3,1,2021,8.21,1,56
1285,205000,54.0,3,2,2022,1.81,1,51
1286,204888,91.0,4,1,2023,5.0,0,50
1287,204000,98.0,3,2,2017,6.85,1,14
1288,201000,145.0,4,1,2023,45.45,1,19
1289,200000,136.0,4,1,2023,9.0,1,50
1290,200000,181.0,5,2,2008,6.0,1,14
1291,200000,253.0,4,3,2016,45.45,1,53
1292,200000,103.0,4,2,2024,3.6,0,19
1293,200000,127.0,4,1,2022,12.0,0,32
1294,200000,130.0,4,1,2023,7.0,1,19
1295,200000,71.0,4,2,2023,4.0,1,19
1296,200000,200.0,4,1,1996,6.59,2,18
1297,200000,150.0,4,1,2016,10.0,1,19
1298,200000,102.0,4,2,2022,8.0,1,19
1299,200000,214.0,5,1,2023,18.28,1,15
1300,200000,315.0,14,2,1830,2000.0,1,42
1301,200000,195.0,4,1,2024,21.84,1,50
1302,200000,120.0,4,2,2008,2.0,0,19
1303,200000,200.0,4,1,2016,54.2,4,19
1304,200000,350.0,8,2,2020,56.0,1,19
1305,200000,112.0,5,2,2023,5.86,1,51
1306,200000,85.0,4,1,2018,4.5,1,19
1307,200000,137.0,4,1,2023,7.0,1,19
1308,200000,181.73,5,1,2023,45.45,1,20
1309,199999,232.0,8,2,2016,225.0,1,19
1310,199999,110.0,4,2,2023,3.0,0,14
1311,199999,122.0,4,1,2023,6.0,1,15
1312,199911,157.0,5,2,2023,4.25,0,51
1313,199911,135.0,4,2,2023,4.25,0,51
1314,199900,125.0,4,2,2023,3.4,0,51
1315,199900,87.0,3,2,2022,1.56,0,14
1316,199900,218.0,4,2,2009,5.64,1,32
1317,199900,133.0,4,1,2022,8.35,1,51
1318,199900,120.0,4,2,2022,7.5,1,50
1319,199900,125.0,4,2,2023,3.2,0,51
1320,199821,130.0,4,1,2016,8.0,1,19
1321,199800,129.0,4,2,2024,4.0,1,15
1322,199735,150.0,4,2,2024,223.0,1,45
1323,199600,132.0,5,1,2022,6.0,0,51
1324,199500,124.0,4,2,2015,2.1,0,14
1325,199500,114.0,4,1,2024,9.0,1,32
